"filename", "language", "Batch", "Python", "Properties", "PowerShell", "Markdown", "XML", "comment", "blank", "total"
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\media\player.py", "Python", 0, 312, 0, 0, 0, 0, 267, 88, 667
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\media\synthesis.py", "Python", 0, 277, 0, 0, 0, 0, 206, 58, 541
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\model\__init__.py", "Python", 0, 122, 0, 0, 0, 0, 144, 44, 310
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\model\codecs\__init__.py", "Python", 0, 56, 0, 0, 0, 0, 71, 27, 154
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\model\codecs\gltf.py", "Python", 0, 182, 0, 0, 0, 0, 50, 51, 283
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\model\codecs\obj.py", "Python", 0, 166, 0, 0, 0, 0, 39, 53, 258
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\resource.py", "Python", 0, 309, 0, 0, 0, 0, 421, 82, 812
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\shapes.py", "Python", 0, 309, 0, 0, 0, 0, 274, 85, 668
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\sprite.py", "Python", 0, 326, 0, 0, 0, 0, 296, 67, 689
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\__init__.py", "Python", 0, 144, 0, 0, 0, 0, 331, 49, 524
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\caret.py", "Python", 0, 282, 0, 0, 0, 0, 235, 63, 580
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\document.py", "Python", 0, 232, 0, 0, 0, 0, 435, 77, 744
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\formats\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 38, 1, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\formats\attributed.py", "Python", 0, 75, 0, 0, 0, 0, 49, 15, 139
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\formats\html.py", "Python", 0, 269, 0, 0, 0, 0, 60, 37, 366
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\formats\plaintext.py", "Python", 0, 6, 0, 0, 0, 0, 36, 5, 47
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\formats\structured.py", "Python", 0, 130, 0, 0, 0, 0, 103, 31, 264
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\layout.py", "Python", 0, 1414, 0, 0, 0, 0, 696, 381, 2491
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\text\runlist.py", "Python", 0, 186, 0, 0, 0, 0, 205, 53, 444
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\util.py", "Python", 0, 42, 0, 0, 0, 0, 73, 19, 134
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\__init__.py", "Python", 0, 525, 0, 0, 0, 0, 1189, 184, 1898
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\cocoa\__init__.py", "Python", 0, 386, 0, 0, 0, 0, 142, 94, 622
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\cocoa\pyglet_delegate.py", "Python", 0, 90, 0, 0, 0, 0, 52, 26, 168
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\cocoa\pyglet_textview.py", "Python", 0, 117, 0, 0, 0, 0, 40, 39, 196
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\cocoa\pyglet_view.py", "Python", 0, 241, 0, 0, 0, 0, 84, 60, 385
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\cocoa\pyglet_window.py", "Python", 0, 45, 0, 0, 0, 0, 50, 18, 113
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\cocoa\systemcursor.py", "Python", 0, 13, 0, 0, 0, 0, 38, 5, 56
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\event.py", "Python", 0, 64, 0, 0, 0, 0, 57, 29, 150
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\key.py", "Python", 0, 254, 0, 0, 0, 0, 138, 30, 422
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\mouse.py", "Python", 0, 19, 0, 0, 0, 0, 67, 10, 96
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\win32\__init__.py", "Python", 0, 862, 0, 0, 0, 0, 126, 182, 1170
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\pyglet\window\xlib\__init__.py", "Python", 0, 1124, 0, 0, 0, 0, 190, 245, 1559
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\__init__.py", "Python", 0, 125, 0, 0, 0, 0, 56, 48, 229
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_deprecation_warning.py", "Python", 0, 1, 0, 0, 0, 0, 6, 1, 8
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\__about__.py", "Python", 0, 13, 0, 0, 0, 0, 3, 6, 22
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\__init__.py", "Python", 0, 9, 0, 0, 0, 0, 3, 3, 15
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\_compat.py", "Python", 0, 13, 0, 0, 0, 0, 10, 8, 31
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\_structures.py", "Python", 0, 41, 0, 0, 0, 0, 3, 25, 69
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\markers.py", "Python", 0, 202, 0, 0, 0, 0, 25, 75, 302
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\requirements.py", "Python", 0, 80, 0, 0, 0, 0, 16, 32, 128
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\specifiers.py", "Python", 0, 375, 0, 0, 0, 0, 262, 138, 775
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\utils.py", "Python", 0, 5, 0, 0, 0, 0, 4, 6, 15
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\packaging\version.py", "Python", 0, 212, 0, 0, 0, 0, 95, 87, 394
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\pyparsing.py", "Python", 0, 2835, 0, 0, 0, 0, 2367, 541, 5743
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\_vendor\six.py", "Python", 0, 615, 0, 0, 0, 0, 88, 166, 869
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\archive_util.py", "Python", 0, 100, 0, 0, 0, 0, 49, 25, 174
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\build_meta.py", "Python", 0, 130, 0, 0, 0, 0, 60, 42, 232
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\__init__.py", "Python", 0, 14, 0, 0, 0, 0, 0, 5, 19
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\alias.py", "Python", 0, 61, 0, 0, 0, 0, 2, 18, 81
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\bdist_egg.py", "Python", 0, 379, 0, 0, 0, 0, 42, 82, 503
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\bdist_rpm.py", "Python", 0, 28, 0, 0, 0, 0, 10, 6, 44
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\bdist_wininst.py", "Python", 0, 14, 0, 0, 0, 0, 4, 4, 22
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\build_clib.py", "Python", 0, 61, 0, 0, 0, 0, 27, 11, 99
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\build_ext.py", "Python", 0, 252, 0, 0, 0, 0, 33, 37, 322
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\build_py.py", "Python", 0, 194, 0, 0, 0, 0, 40, 37, 271
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\develop.py", "Python", 0, 147, 0, 0, 0, 0, 36, 39, 222
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\dist_info.py", "Python", 0, 22, 0, 0, 0, 0, 4, 11, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\easy_install.py", "Python", 0, 1595, 0, 0, 0, 0, 443, 305, 2343
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\egg_info.py", "Python", 0, 472, 0, 0, 0, 0, 127, 119, 718
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\install.py", "Python", 0, 84, 0, 0, 0, 0, 20, 22, 126
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\install_egg_info.py", "Python", 0, 46, 0, 0, 0, 0, 5, 12, 63
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\install_lib.py", "Python", 0, 71, 0, 0, 0, 0, 27, 24, 122
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\install_scripts.py", "Python", 0, 49, 0, 0, 0, 0, 6, 11, 66
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\launcher manifest.xml", "XML", 0, 0, 0, 0, 0, 14, 1, 1, 16
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\py36compat.py", "Python", 0, 80, 0, 0, 0, 0, 39, 18, 137
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\register.py", "Python", 0, 14, 0, 0, 0, 0, 1, 4, 19
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\rotate.py", "Python", 0, 54, 0, 0, 0, 0, 1, 12, 67
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\saveopts.py", "Python", 0, 13, 0, 0, 0, 0, 1, 9, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\sdist.py", "Python", 0, 146, 0, 0, 0, 0, 36, 40, 222
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\setopt.py", "Python", 0, 114, 0, 0, 0, 0, 13, 23, 150
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\test.py", "Python", 0, 191, 0, 0, 0, 0, 34, 46, 271
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\upload.py", "Python", 0, 142, 0, 0, 0, 0, 28, 27, 197
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\command\upload_docs.py", "Python", 0, 165, 0, 0, 0, 0, 17, 25, 207
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\config.py", "Python", 0, 361, 0, 0, 0, 0, 179, 117, 657
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\dep_util.py", "Python", 0, 11, 0, 0, 0, 0, 9, 4, 24
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\depends.py", "Python", 0, 104, 0, 0, 0, 0, 39, 44, 187
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\dist.py", "Python", 0, 792, 0, 0, 0, 0, 306, 188, 1286
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\extension.py", "Python", 0, 29, 0, 0, 0, 0, 15, 14, 58
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\extern\__init__.py", "Python", 0, 42, 0, 0, 0, 0, 22, 10, 74
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\glibc.py", "Python", 0, 35, 0, 0, 0, 0, 39, 13, 87
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\glob.py", "Python", 0, 103, 0, 0, 0, 0, 43, 29, 175
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\launch.py", "Python", 0, 18, 0, 0, 0, 0, 10, 8, 36
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\lib2to3_ex.py", "Python", 0, 42, 0, 0, 0, 0, 10, 11, 63
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\monkey.py", "Python", 0, 94, 0, 0, 0, 0, 48, 38, 180
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\msvc.py", "Python", 0, 686, 0, 0, 0, 0, 462, 154, 1302
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\namespaces.py", "Python", 0, 76, 0, 0, 0, 0, 11, 21, 108
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\package_index.py", "Python", 0, 795, 0, 0, 0, 0, 170, 172, 1137
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\pep425tags.py", "Python", 0, 189, 0, 0, 0, 0, 74, 57, 320
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\py27compat.py", "Python", 0, 12, 0, 0, 0, 0, 7, 10, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\py31compat.py", "Python", 0, 19, 0, 0, 0, 0, 6, 8, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\py33compat.py", "Python", 0, 34, 0, 0, 0, 0, 1, 21, 56
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\sandbox.py", "Python", 0, 316, 0, 0, 0, 0, 76, 100, 492
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\site-patch.py", "Python", 0, 57, 0, 0, 0, 0, 4, 14, 75
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\ssl_support.py", "Python", 0, 164, 0, 0, 0, 0, 52, 45, 261
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\unicode_utils.py", "Python", 0, 38, 0, 0, 0, 0, 5, 15, 58
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\version.py", "Python", 0, 5, 0, 0, 0, 0, 0, 2, 7
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\wheel.py", "Python", 0, 172, 0, 0, 0, 0, 15, 25, 212
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\setuptools\windows_support.py", "Python", 0, 16, 0, 0, 0, 0, 7, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Scripts\Activate.ps1", "PowerShell", 0, 0, 0, 36, 0, 0, 6, 10, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Scripts\activate.bat", "Batch", 35, 0, 0, 0, 0, 0, 0, 11, 46
"x:\Programming\Python\Capsian-Engine\venv\Windows\Scripts\deactivate.bat", "Batch", 15, 0, 0, 0, 0, 0, 0, 7, 22
"x:\Programming\Python\Capsian-Engine\venv\Windows\pyvenv.cfg", "Properties", 0, 0, 3, 0, 0, 0, 0, 1, 4
"x:\Programming\Python\Capsian-Engine\windows.bat", "Batch", 1, 0, 0, 0, 0, 0, 0, 0, 1
"Total", "-", 51, 158554, 75, 36, 37, 14, 61008, 32234, 252009
